"Campaign name","Ad set name",Gender,Age,"Ad name","Amount spent (THB)",Reach,Impressions,"Link clicks","Landing page views","Website adds to cart","Website purchases","Website purchases conversion value","Reporting starts","Reporting ends"
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,male,45-54,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",0.04,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,25-34,"Gems of The Day  21- 30 Jun 26",0.04,2,2,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,65+,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.04,1,2,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,female,18-24,"ผ่อนทอง 0% June 2026",0.03,3,3,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,female,35-44,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",0.03,2,2,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,45-54,"Gems of The Day  21- 30 Jun 26",0.03,2,2,,,2,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,male,65+,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",0.03,4,4,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",male,65+,"Pay Day 25-30 June 2026",0.03,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",unknown,25-34,"Pay Day 25-30 June 2026",0.03,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,45-54,"Test - Branding - เปลี่ยนโอากาสพิเศษ",0.03,2,2,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,65+,"ผ่อนทอง 0% June 2026",0.03,4,4,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,55-64,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",0.02998326,3,3,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",male,18-24,"Pay Day 25-30 June 2026",0.02,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,male,35-44,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",0.02,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,unknown,18-24,"ผ่อนทอง 0% June 2026",0.02,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day  -Broad",unknown,18-24,"Pay Day 25-30 June 2026",0.02,2,2,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Always On",Gold-Broad,unknown,45-54,"ผ่อนทอง 0% June 2026",0.02,2,2,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,55-64,"Gems of The Day  21- 30 Jun 26",0.02,2,2,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,45-54,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",0.01998884,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,65+,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",0.01998884,3,3,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,female,18-24,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",0.01,1,1,,1,,,,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,18-24,"Gems of The Day  21- 30 Jun 26",0.01,2,2,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,18-24,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.01,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Always On",Gold-Broad,unknown,25-34,"ผ่อนทอง 0% June 2026",0.01,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,unknown,25-34,"ผ่อนทอง 0% June 2026",0.01,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,unknown,35-44,"ผ่อนทอง 0% June 2026",0.01,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,35-44,"Test - Trust - ช่องทางชำระเงิน",0.01,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Always On",Gold-Broad,unknown,55-64,"ผ่อนทอง 0% June 2026",0.01,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,55-64,"Test - Branding - เปลี่ยนโอากาสพิเศษ",0.01,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,55-64,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.01,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,65+,"Test - Trust - ช่องทางชำระเงิน",0.01,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,65+,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",0.01,1,1,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,25-34,"Gems of The Day  21- 30 Jun 26",0,0,0,,,2,2,127180,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,25-34,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0,0,0,,2,,,,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,35-44,"Gems of The Day  21- 30 Jun 26",0,0,0,,,1,,,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,35-44,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0,0,0,,,3,,,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,65+,"Gems of The Day  21- 30 Jun 26",0,0,0,,,1,,,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,35-44,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0,0,0,,1,1,,,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,55-64,"Gems of The Day  21- 30 Jun 26",0,0,0,,1,,,,2026-06-30,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,35-44,"Gems of The Day  21- 30 Jun 26",0,1,3,,,,,,2026-06-30,2026-06-30
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",unknown,35-44,"Pay Day 25-30 June 2026",0,1,1,,,,,,2026-06-30,2026-06-30
